housing_median_age,total_rooms,population,median_income,median_house_value,distance_to_nearest_city,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,bedrooms_to_rooms_ratio,households_to_population_ratio
21.0,2144.0,928.0,5.798,286100.0,146.0,0,0,0,0,0.15858208955223882,0.3706896551724138
28.0,1146.0,672.0,3.1667,300000.0,142.23,0,0,0,0,0.2949389179755672,0.43452380952380953
12.0,4459.0,2471.0,3.5179,252700.0,143.68,0,0,0,0,0.20811841220004484,0.3593686766491299
27.0,1839.0,1302.0,3.55,214600.0,144.26,0,0,0,0,0.21315932572050028,0.3102918586789555
30.0,2750.0,1281.0,4.7333,286900.0,143.1,0,0,0,0,0.2018181818181818,0.4059328649492584
31.0,1171.0,603.0,2.8611,314300.0,141.74,0,0,0,0,0.2741246797608881,0.4427860696517413
14.0,2670.0,1034.0,6.4247,295100.0,139.91,0,0,0,0,0.15955056179775282,0.39361702127659576
18.0,3225.0,1463.0,5.7787,346700.0,139.62,0,0,0,0,0.15968992248062017,0.3253588516746411
7.0,2949.0,1335.0,6.0922,342400.0,140.8,0,0,0,0,0.1515768056968464,0.31910112359550563
20.0,2110.0,1008.0,6.1509,338700.0,141.36,0,0,0,0,0.15876777251184834,0.32242063492063494
8.0,4172.0,2585.0,4.0118,245800.0,141.94,0,0,0,0,0.24496644295302014,0.36402321083172146
7.0,3686.0,1612.0,3.197,367100.0,142.52,0,0,0,0,0.19886055344546935,0.41687344913151364
15.0,3333.0,1371.0,2.9083,122400.0,143.39,0,0,0,0,0.24242424242424243,0.537563822027717
24.0,2628.0,1389.0,4.0,343200.0,139.04,0,0,0,0,0.20053272450532725,0.3743700503959683
17.0,2718.0,815.0,4.3182,357100.0,138.51,0,0,0,0,0.1905813097866078,0.49447852760736194
21.0,2035.0,948.0,3.2984,369400.0,139.33,0,0,0,0,0.2624078624078624,0.49261603375527424
16.0,3147.0,2165.0,3.5585,284800.0,139.91,0,0,0,0,0.2430886558627264,0.3187066974595843
24.0,2171.0,870.0,3.194,276300.0,140.78,0,0,0,0,0.2353754030400737,0.5080459770114942
31.0,2128.0,1049.0,4.027,290000.0,140.78,0,0,0,0,0.24436090225563908,0.46234509056244044
34.0,1797.0,775.0,3.2308,331300.0,141.65,0,0,0,0,0.2548692264885921,0.5045161290322581
11.0,10923.0,4773.0,4.0791,281300.0,129.54,0,0,0,0,0.18685342854527145,0.3892729939241567
31.0,2851.0,1286.0,4.5694,243700.0,129.79,0,0,0,0,0.1606453875833041,0.3631415241057543
29.0,3559.0,1533.0,4.0585,245500.0,130.39,0,0,0,0,0.1550997471199775,0.35551206784083494
15.0,13245.0,5495.0,5.4904,262100.0,131.84,0,0,0,0,0.16700641751604378,0.37488626023657873
25.0,2670.0,936.0,2.7717,354000.0,134.41,0,0,0,0,0.19737827715355805,0.49252136752136755
15.0,2392.0,747.0,3.5341,500001.0,136.72,0,0,0,0,0.18645484949832775,0.5635876840696118
4.0,617.0,224.0,3.9205,183000.0,135.35,0,0,0,0,0.17017828200972449,0.46875
7.0,7974.0,2904.0,4.1282,188100.0,135.86,0,0,0,0,0.21356909957361425,0.5337465564738292
4.0,1380.0,755.0,4.7961,168800.0,136.19,0,0,0,0,0.23333333333333334,0.37880794701986753
6.0,6091.0,2064.0,5.1837,259800.0,137.9,0,0,0,0,0.16713183385322608,0.4636627906976744
13.0,2644.0,1197.0,6.5338,267900.0,138.49,0,0,0,0,0.15960665658093798,0.3333333333333333
16.0,4595.0,2849.0,2.478,185600.0,128.34,0,0,0,0,0.29183895538628946,0.4201474201474201
24.0,1006.0,610.0,2.25,187500.0,129.79,0,0,0,0,0.2753479125248509,0.40327868852459015
19.0,5710.0,4163.0,3.0306,178500.0,130.65,0,0,0,0,0.24921190893169878,0.33773720874369445
22.0,1331.0,580.0,3.975,500001.0,129.2,0,0,0,0,0.22915101427498122,0.33275862068965517
10.0,1684.0,902.0,3.7891,206300.0,129.2,0,0,0,0,0.30581947743467935,0.4977827050997783
17.0,4505.0,2111.0,3.3536,283300.0,130.65,0,0,0,0,0.25305216426193117,0.5030791094268119
26.0,5550.0,2372.0,2.5509,181800.0,126.89,0,0,0,0,0.20774774774774774,0.4460370994940978
39.0,1546.0,833.0,2.8893,185400.0,126.89,0,0,0,0,0.18822768434670117,0.3697478991596639
36.0,1977.0,812.0,3.625,198000.0,128.34,0,0,0,0,0.21396054628224584,0.4766009852216749
24.0,2046.0,812.0,2.3182,500001.0,127.75,0,0,0,0,0.21603128054740958,0.45197044334975367
19.0,1931.0,855.0,2.6979,266700.0,126.3,0,0,0,0,0.26359399274987055,0.4608187134502924
23.0,4104.0,4729.0,1.8214,173800.0,125.44,0,0,0,0,0.3104288499025341,0.2510044406851343
33.0,2205.0,1138.0,2.8819,208600.0,125.44,0,0,0,0,0.2054421768707483,0.38576449912126537
18.0,975.0,650.0,1.9562,192500.0,125.44,0,0,0,0,0.39179487179487177,0.44
38.0,861.0,486.0,4.1875,185000.0,125.44,0,0,0,0,0.24738675958188153,0.41975308641975306
35.0,928.0,538.0,2.4583,197900.0,124.85,0,0,0,0,0.28448275862068967,0.46096654275092935
14.0,5039.0,1298.0,3.209,313300.0,129.18,0,0,0,0,0.27247469736058744,0.5362095531587057
26.0,4123.0,1703.0,1.9891,500000.0,124.85,0,0,0,0,0.27771040504487027,0.5255431591309454
17.0,1877.0,1288.0,1.9386,106300.0,123.99,0,0,0,0,0.309536494405967,0.3307453416149068
19.0,928.0,845.0,1.6318,187500.0,124.59,0,0,0,0,0.3415948275862069,0.37751479289940826
17.0,353.0,359.0,1.5625,162500.0,124.85,0,0,0,0,0.31728045325779036,0.3286908077994429
26.0,1427.0,974.0,1.3903,184400.0,123.99,0,0,0,0,0.27049754730203224,0.32546201232032856
19.0,1926.0,1190.0,1.3269,166100.0,125.19,0,0,0,0,0.28920041536863966,0.40588235294117647
19.0,2129.0,1323.0,2.9539,169900.0,125.19,0,0,0,0,0.26397369657116015,0.3968253968253968
26.0,2447.0,1405.0,3.2917,150800.0,125.19,0,0,0,0,0.19697588884348183,0.3459074733096085
23.0,3297.0,1793.0,2.5754,169700.0,125.8,0,0,0,0,0.2208067940552017,0.34690462911321807
24.0,1586.0,912.0,4.25,150300.0,124.96,0,0,0,0,0.16519546027742749,0.3267543859649123
23.0,2062.0,1302.0,4.0109,145700.0,125.58,0,0,0,0,0.18234723569350145,0.2910906298003072
32.0,1251.0,700.0,3.9875,142900.0,125.8,0,0,0,0,0.17585931254996004,0.3314285714285714
12.0,5963.0,3015.0,2.7386,216100.0,125.58,0,0,0,0,0.23008552741908436,0.37280265339966834
28.0,2823.0,1189.0,5.1733,198100.0,126.64,0,0,0,0,0.16861494863620263,0.3641715727502103
23.0,3546.0,1533.0,5.276,224500.0,127.25,0,0,0,0,0.1559503666102651,0.3378995433789954
15.0,3672.0,1827.0,2.9716,173600.0,127.86,0,0,0,0,0.230119825708061,0.43568691844553914
19.0,3575.0,1654.0,5.7409,274100.0,127.25,0,0,0,0,0.14685314685314685,0.33796856106408707
5.0,3109.0,1823.0,3.1875,153800.0,126.29,1,0,0,0,0.20392409134770023,0.31705979155238617
13.0,3619.0,1759.0,2.765,98500.0,126.45,1,0,0,0,0.218568665377176,0.45821489482660605
24.0,2580.0,982.0,1.6402,169300.0,125.18,0,0,0,0,0.23410852713178296,0.5794297352342159
6.0,1580.0,792.0,4.0469,162400.0,125.0,1,0,0,0,0.18227848101265823,0.3345959595959596
15.0,4784.0,1810.0,2.4375,108900.0,126.0,0,0,0,0,0.21718227424749165,0.5447513812154696
21.0,2868.0,855.0,2.7846,91200.0,125.37,0,0,0,0,0.2099023709902371,0.6538011695906433
16.0,1057.0,316.0,2.7417,91700.0,126.0,0,0,0,0,0.2194891201513718,0.6993670886075949
17.0,1246.0,424.0,2.2882,85800.0,126.2,0,0,0,0,0.24077046548956663,0.6792452830188679
4.0,14960.0,6666.0,3.7568,184100.0,127.26,0,0,0,0,0.19973262032085562,0.39183918391839184
11.0,20944.0,8738.0,4.3762,215500.0,129.1,0,0,0,0,0.17919213139801374,0.3937972075989929
16.0,2150.0,1428.0,2.4754,157300.0,129.52,0,0,0,0,0.2144186046511628,0.2850140056022409
16.0,1835.0,599.0,2.0147,87700.0,129.93,0,0,0,0,0.23433242506811988,0.666110183639399
18.0,6235.0,4127.0,3.0704,151600.0,130.34,0,0,0,0,0.19775461106655975,0.2815604555367095
20.0,4835.0,2983.0,4.3428,152100.0,130.16,0,0,0,0,0.1766287487073423,0.27958431109621185
35.0,2204.0,1435.0,3.676,125600.0,122.9,0,0,0,0,0.21869328493647913,0.32195121951219513
4.0,1837.0,934.0,3.8958,189800.0,123.3,0,0,0,0,0.1562329885683179,0.2965738758029979
18.0,2971.0,2051.0,2.675,117100.0,124.96,0,0,0,0,0.20397172669134972,0.24037055095075574
31.0,1502.0,1514.0,2.6442,103300.0,123.14,0,0,0,0,0.24434087882822902,0.22589167767503301
29.0,1315.0,1425.0,2.0272,99600.0,124.59,0,0,0,0,0.23650190114068442,0.21473684210526317
13.0,6131.0,4049.0,3.8156,150700.0,123.8,1,0,0,0,0.1696297504485402,0.23215608792294393
14.0,2513.0,1151.0,6.3054,359000.0,124.3,1,0,0,0,0.13967369677676084,0.31016507384882713
9.0,4609.0,2582.0,4.3429,173900.0,126.68,1,0,0,0,0.17313950965502278,0.2889233152594888
23.0,1678.0,1227.0,4.1713,133800.0,124.05,1,0,0,0,0.16388557806912993,0.21515892420537897
22.0,2329.0,1456.0,3.7933,131000.0,124.85,1,0,0,0,0.1799055388578789,0.2616758241758242
14.0,3483.0,2140.0,3.125,102300.0,124.2,1,0,0,0,0.21935113407981624,0.3210280373831776
13.0,3075.0,1843.0,2.8558,97100.0,124.2,1,0,0,0,0.2048780487804878,0.3657080846446012
7.0,2499.0,1314.0,4.85,186900.0,123.56,1,0,0,0,0.16806722689075632,0.3028919330289193
7.0,8206.0,4399.0,3.6301,170900.0,123.56,1,0,0,0,0.18559590543504753,0.3234826096840191
11.0,3737.0,2212.0,3.1062,141000.0,123.92,0,0,0,0,0.20256890553920257,0.3286618444846293
15.0,2919.0,1130.0,2.5872,155600.0,124.55,0,0,0,0,0.20280918122644742,0.5123893805309735
15.0,1905.0,1258.0,3.33,127900.0,124.55,0,0,0,0,0.2183727034120735,0.30842607313195547
13.0,4543.0,2298.0,2.9386,143400.0,123.73,0,0,0,0,0.19392471934844815,0.3785900783289817
14.0,25135.0,35682.0,2.5729,134400.0,109.1,1,0,0,0,0.19172468669186393,0.1336528221512247
17.0,2866.0,1354.0,4.5764,257300.0,122.04,1,0,0,0,0.15422191207257502,0.31831610044313147
16.0,3165.0,1351.0,4.605,263300.0,122.03,1,0,0,0,0.15229067930489731,0.33456698741672836
12.0,2924.0,1193.0,6.2475,331300.0,125.63,1,0,0,0,0.14808481532147744,0.3302598491198659
10.0,5294.0,2312.0,5.4563,325700.0,124.16,1,0,0,0,0.15432565168114848,0.35034602076124566
15.0,3310.0,1104.0,6.1009,314400.0,125.59,1,0,0,0,0.1474320241691843,0.4166666666666667
15.0,3313.0,1022.0,2.7986,189900.0,127.04,1,0,0,0,0.2049501961968005,0.5518590998043053
12.0,6358.0,2778.0,4.0357,295900.0,128.5,1,0,0,0,0.18590751808744888,0.367170626349892
16.0,1921.0,862.0,5.1786,376800.0,131.32,1,0,0,0,0.16241540864133264,0.3248259860788863
16.0,3536.0,2007.0,3.0,146700.0,118.46,1,0,0,0,0.21634615384615385,0.3423019431988042
16.0,2704.0,1322.0,3.7857,227000.0,117.79,1,0,0,0,0.17122781065088757,0.3207261724659607
18.0,3339.0,1727.0,2.8393,173200.0,119.91,1,0,0,0,0.21084156933213538,0.377533294730747
16.0,2792.0,1696.0,3.668,171200.0,119.18,1,0,0,0,0.18803724928366763,0.30424528301886794
17.0,1614.0,1031.0,2.0956,134400.0,118.46,1,0,0,0,0.2670384138785626,0.3773035887487876
22.0,2699.0,1425.0,2.375,137300.0,117.76,1,0,0,0,0.20118562430529827,0.34456140350877196
7.0,2221.0,1440.0,2.2368,154600.0,118.46,1,0,0,0,0.24673570463755065,0.34791666666666665
8.0,1755.0,1687.0,1.995,146900.0,119.17,1,0,0,0,0.301994301994302,0.3029045643153527
14.0,4687.0,2436.0,4.5391,180900.0,119.89,1,0,0,0,0.16919138041391082,0.3197865353037767
11.0,2786.0,1250.0,4.5,222600.0,120.6,1,0,0,0,0.1722900215362527,0.36
6.0,3725.0,2833.0,2.3214,247000.0,119.89,1,0,0,0,0.25771812080536916,0.322979174020473
14.0,1902.0,848.0,5.5395,273300.0,106.38,1,0,0,0,0.17770767613038907,0.3584905660377358
16.0,3031.0,1301.0,4.0882,296100.0,120.8,1,0,0,0,0.18277796106895414,0.39815526518063027
17.0,2889.0,1931.0,3.8547,208300.0,125.86,1,0,0,0,0.20318449290411908,0.2641118591403418
14.0,5392.0,2350.0,5.0507,291500.0,122.09,1,0,0,0,0.15226261127596438,0.3446808510638298
19.0,3518.0,2091.0,3.2614,168800.0,130.83,1,0,0,0,0.1870380898237635,0.2917264466762315
16.0,2921.0,1838.0,2.2393,117000.0,145.4,1,0,0,0,0.218760698390962,0.29379760609357997
14.0,1088.0,601.0,3.8438,243800.0,138.7,1,0,0,0,0.19209558823529413,0.3211314475873544
17.0,1800.0,891.0,7.0177,267600.0,139.23,1,0,0,0,0.17333333333333334,0.3153759820426487
14.0,3103.0,1704.0,3.7644,264700.0,141.3,1,0,0,0,0.18337093135675153,0.3163145539906103
11.0,3016.0,1727.0,4.9375,232800.0,135.57,1,0,0,0,0.19927055702917773,0.3132599884192241
17.0,2073.0,573.0,8.2531,419200.0,142.93,1,0,0,0,0.15098890496864448,0.3856893542757417
12.0,5898.0,3129.0,4.7647,254100.0,146.42,1,0,0,0,0.1698880976602238,0.30201342281879195
17.0,2980.0,1531.0,3.1553,250000.0,149.84,1,0,0,0,0.1808724832214765,0.32984977139124755
11.0,4132.0,2012.0,3.1906,234500.0,155.04,1,0,0,0,0.18707647628267182,0.34940357852882703
11.0,4068.0,918.0,3.1272,281300.0,137.1,1,0,0,0,0.20378564405113078,0.5446623093681917
13.0,5819.0,2228.0,4.9335,298100.0,139.18,1,0,0,0,0.15793091596494244,0.388689407540395
14.0,3337.0,1385.0,4.15,272200.0,141.29,1,0,0,0,0.1711117770452502,0.36967509025270756
16.0,2690.0,1253.0,4.0328,294600.0,138.68,1,0,0,0,0.17063197026022306,0.3136472466081405
16.0,4409.0,1875.0,5.543,286400.0,135.34,1,0,0,0,0.14266273531413018,0.3248
17.0,3675.0,1693.0,3.3882,190800.0,132.45,1,0,0,0,0.18285714285714286,0.35262847017129356
16.0,2134.0,1555.0,1.7217,175000.0,132.45,1,0,0,0,0.3013120899718838,0.36012861736334406
15.0,1430.0,704.0,1.9571,162500.0,132.45,1,0,0,0,0.23986013986013985,0.45738636363636365
26.0,1991.0,1014.0,4.3068,240100.0,130.23,1,0,0,0,0.16574585635359115,0.29980276134122286
13.0,3756.0,1767.0,4.0776,196000.0,130.35,1,0,0,0,0.17252396166134185,0.34748160724391625
21.0,1718.0,1194.0,3.4359,150900.0,130.35,1,0,0,0,0.17927823050058206,0.2613065326633166
13.0,2899.0,1946.0,2.9875,172000.0,131.01,1,0,0,0,0.2266298723697827,0.2975334018499486
18.0,2334.0,962.0,1.808,97000.0,131.79,1,0,0,0,0.2455012853470437,0.579002079002079
16.0,3224.0,1036.0,2.0246,148800.0,131.79,1,0,0,0,0.2261166253101737,0.5868725868725869
20.0,1962.0,1173.0,4.1316,162500.0,131.14,1,0,0,0,0.17023445463812437,0.29752770673486784
9.0,2486.0,1938.0,2.1293,151400.0,131.93,1,0,0,0,0.251810136765889,0.2708978328173375
34.0,544.0,348.0,4.125,164600.0,132.58,1,0,0,0,0.19852941176470587,0.3649425287356322
6.0,6160.0,2997.0,4.6187,205000.0,128.13,1,0,0,0,0.1612012987012987,0.3433433433433433
5.0,20908.0,9690.0,4.1405,198500.0,128.39,1,0,0,0,0.18810981442510044,0.3622291021671827
5.0,2283.0,999.0,5.0249,196700.0,129.18,1,0,0,0,0.14761279018834866,0.3253253253253253
16.0,1420.0,470.0,1.8849,90800.0,129.18,1,0,0,0,0.21901408450704227,0.6659574468085107
13.0,2832.0,1065.0,2.3844,98600.0,128.54,1,0,0,0,0.19138418079096045,0.49859154929577465
5.0,5764.0,3161.0,4.4531,177500.0,129.99,1,0,0,0,0.17279666897987508,0.3201518506801645
26.0,2010.0,1160.0,3.9815,142600.0,130.48,1,0,0,0,0.172636815920398,0.2853448275862069
19.0,2167.0,1654.0,3.5,135800.0,130.48,1,0,0,0,0.20443008767881865,0.2629987908101572
26.0,1906.0,1325.0,3.0197,136000.0,130.63,1,0,0,0,0.21406086044071354,0.3222641509433962
11.0,1472.0,1012.0,4.21,175600.0,130.16,0,0,0,0,0.17730978260869565,0.2816205533596838
23.0,2145.0,1360.0,4.2054,150700.0,130.79,1,0,0,0,0.17668997668997669,0.29705882352941176
13.0,3163.0,1675.0,2.8214,121900.0,131.43,1,0,0,0,0.2292127726841606,0.3755223880597015
34.0,1852.0,978.0,4.3542,156900.0,130.79,1,0,0,0,0.17386609071274298,0.3394683026584867
8.0,973.0,663.0,2.724,139300.0,131.6,0,0,0,0,0.2970195272353546,0.3152337858220211
5.0,2697.0,1633.0,3.4456,165800.0,130.97,0,0,0,0,0.23692992213570635,0.35517452541334965
9.0,1944.0,1992.0,2.066,127200.0,131.28,1,0,0,0,0.25102880658436216,0.22740963855421686
19.0,1872.0,1859.0,2.1875,121700.0,131.93,1,0,0,0,0.26121794871794873,0.23991393222162452
18.0,1846.0,1581.0,3.0982,111300.0,131.93,1,0,0,0,0.22697724810400866,0.24478178368121442
25.0,1631.0,1045.0,2.4505,147500.0,132.72,1,0,0,0,0.2544451256897609,0.369377990430622
26.0,1701.0,989.0,2.5119,171700.0,132.72,1,0,0,0,0.23750734861845973,0.3710819009100101
22.0,2361.0,1472.0,2.0625,124500.0,132.08,1,0,0,0,0.2617534942820839,0.4048913043478261
10.0,2050.0,1302.0,2.7961,131300.0,132.08,1,0,0,0,0.23073170731707318,0.3617511520737327
13.0,1203.0,1035.0,2.6339,117000.0,131.28,1,0,0,0,0.2427265170407315,0.28309178743961355
21.0,1934.0,861.0,3.6181,213800.0,132.58,1,0,0,0,0.19958634953464321,0.4425087108013937
19.0,4400.0,1901.0,3.6375,198800.0,133.24,1,0,0,0,0.18818181818181817,0.38663861125723303
31.0,1736.0,801.0,4.4844,205500.0,134.03,1,0,0,0,0.1595622119815668,0.3645443196004994
29.0,3372.0,1770.0,3.5109,166000.0,133.37,1,0,0,0,0.21352313167259787,0.39152542372881355
21.0,2284.0,999.0,4.8929,212500.0,133.37,1,0,0,0,0.15761821366024517,0.3563563563563564
22.0,3337.0,1288.0,5.04,253700.0,134.68,1,0,0,0,0.15522924782738987,0.36180124223602483
16.0,3004.0,1948.0,2.7019,216900.0,134.82,1,0,0,0,0.21837549933422104,0.311088295687885
4.0,3371.0,1481.0,2.9133,215700.0,132.42,0,0,0,0,0.22930881044200535,0.42336259284267386
4.0,2342.0,1518.0,2.9469,216100.0,132.24,0,0,0,0,0.25405636208368915,0.3590250329380764
2.0,2629.0,1044.0,4.2361,158500.0,132.24,0,0,0,0,0.19360973754279193,0.5
18.0,1891.0,830.0,4.5764,207000.0,132.88,1,0,0,0,0.16181914331041777,0.336144578313253
19.0,1569.0,1035.0,2.9191,159400.0,133.52,1,0,0,0,0.2237093690248566,0.34009661835748795
22.0,2554.0,1147.0,3.6346,192500.0,134.17,1,0,0,0,0.1750195771339076,0.3679163034001744
19.0,3337.0,1646.0,5.0195,200200.0,134.33,1,0,0,0,0.1693137548696434,0.33657351154313486
6.0,7880.0,3760.0,4.1807,182600.0,131.38,0,0,0,0,0.19454314720812182,0.3882978723404255
18.0,2143.0,828.0,4.2383,239000.0,130.15,0,0,0,0,0.1395240317312179,0.3417874396135266
7.0,2349.0,809.0,5.552,283900.0,130.76,0,0,0,0,0.13282247765006386,0.34857849196538937
4.0,5846.0,2282.0,5.5956,247800.0,131.6,0,0,0,0,0.1529250769757099,0.35100788781770376
17.0,1704.0,781.0,5.6605,224400.0,131.6,0,0,0,0,0.15434272300469484,0.35979513444302175
15.0,3780.0,1632.0,2.7644,111400.0,131.17,0,0,0,0,0.20952380952380953,0.4417892156862745
17.0,821.0,436.0,3.1667,160600.0,131.17,0,0,0,0,0.2143727161997564,0.3853211009174312
16.0,3002.0,842.0,2.1205,157300.0,131.79,0,0,0,0,0.19686875416389074,0.6389548693586699
14.0,676.0,384.0,6.2096,178100.0,131.79,0,0,0,0,0.17455621301775148,0.328125
9.0,4540.0,2235.0,4.5781,225600.0,133.05,0,0,0,0,0.17466960352422908,0.3337807606263982
4.0,23915.0,10877.0,4.6357,244900.0,134.89,0,0,0,0,0.17290403512439892,0.36388710122276363
11.0,2560.0,952.0,4.0625,87500.0,133.66,0,0,0,0,0.173828125,0.47058823529411764
4.0,9998.0,3925.0,4.2826,237500.0,135.14,1,0,0,0,0.1874374874974995,0.4259872611464968
6.0,1487.0,810.0,3.625,135700.0,136.42,1,0,0,0,0.24344317417619368,0.39753086419753086
4.0,3066.0,1164.0,4.0,228100.0,136.58,0,0,0,0,0.20384866275277233,0.5
2.0,4624.0,2091.0,3.6736,214500.0,136.58,0,0,0,0,0.2045847750865052,0.3864179818268771
13.0,4273.0,2328.0,3.3444,183900.0,135.61,1,0,0,0,0.20734846711912006,0.3440721649484536
16.0,1787.0,1446.0,3.75,163800.0,137.06,1,0,0,0,0.20201454952434247,0.2503457814661134
21.0,3765.0,1722.0,4.8152,218500.0,135.47,1,0,0,0,0.16254980079681275,0.3443670150987224
7.0,3561.0,1921.0,4.1128,209700.0,137.57,1,0,0,0,0.20275203594495927,0.3420093701197293
13.0,2937.0,1246.0,2.6487,196000.0,137.86,1,0,0,0,0.23765747361252978,0.46468699839486355
13.0,4503.0,3094.0,2.3159,91600.0,138.51,1,0,0,0,0.2524983344437042,0.3526179702650291
11.0,4091.0,1927.0,3.0139,199000.0,139.31,1,0,0,0,0.21119530677096066,0.3969901401141671
19.0,2025.0,1663.0,3.8147,139200.0,140.12,1,0,0,0,0.20444444444444446,0.2423331328923632
5.0,4576.0,2314.0,5.0123,210400.0,138.85,0,0,0,0,0.1853146853146853,0.30466724286949004
12.0,4839.0,1708.0,2.8586,163300.0,139.48,1,0,0,0,0.19714817110973343,0.5573770491803278
15.0,1889.0,754.0,2.2278,132800.0,140.29,0,0,0,0,0.19481206987824246,0.5424403183023873
25.0,596.0,426.0,3.0221,214300.0,138.89,1,0,0,0,0.1929530201342282,0.3215962441314554
15.0,5923.0,3943.0,3.1793,159900.0,139.81,1,0,0,0,0.20361303393550564,0.25513568348972865
5.0,4750.0,2726.0,3.5839,158500.0,141.78,1,0,0,0,0.2025263157894737,0.3319882611885547
15.0,2241.0,997.0,3.4833,193200.0,143.88,1,0,0,0,0.17001338688085676,0.39117352056168503
17.0,1149.0,702.0,5.5696,168400.0,143.22,1,0,0,0,0.15839860748476936,0.27350427350427353
16.0,1129.0,758.0,5.0346,174600.0,143.22,1,0,0,0,0.1753764393268379,0.23482849604221637
15.0,1070.0,470.0,2.3062,158900.0,143.35,1,0,0,0,0.19439252336448598,0.46170212765957447
16.0,3907.0,1759.0,3.1776,172600.0,143.88,1,0,0,0,0.17174302533913488,0.3769187038089824
16.0,1649.0,993.0,4.8526,170700.0,144.67,1,0,0,0,0.16858702243784113,0.27895266868076535
5.0,2618.0,1320.0,4.1053,171400.0,144.67,1,0,0,0,0.20588235294117646,0.3878787878787879
16.0,1710.0,1025.0,4.1641,163600.0,145.33,1,0,0,0,0.15906432748538013,0.2604878048780488
12.0,2363.0,1211.0,3.8967,172600.0,145.33,1,0,0,0,0.17266187050359713,0.3270024772914946
12.0,2258.0,1147.0,4.0495,153900.0,144.67,1,0,0,0,0.20194862710363154,0.37750653879686136
12.0,3652.0,1677.0,2.3267,92000.0,140.76,1,0,0,0,0.25273822562979187,0.43410852713178294
7.0,6225.0,5410.0,2.32,117500.0,140.6,1,0,0,0,0.27036144578313254,0.2920517560073937
19.0,3068.0,912.0,3.775,168000.0,140.29,0,0,0,0,0.19426336375488917,0.6074561403508771
18.0,4372.0,1473.0,5.1194,247800.0,141.74,0,0,0,0,0.16834400731930466,0.45824847250509165
4.0,3261.0,926.0,4.3672,258900.0,141.11,0,0,0,0,0.2112848819380558,0.6058315334773218
16.0,3470.0,1197.0,5.1814,279900.0,143.82,0,0,0,0,0.17319884726224785,0.46115288220551376
8.0,8552.0,3335.0,5.311,255800.0,138.62,0,0,0,0,0.1680308699719364,0.3967016491754123
10.0,3487.0,1410.0,6.0336,240300.0,140.07,0,0,0,0,0.1562948092916547,0.3950354609929078
4.0,1862.0,685.0,7.745,237400.0,141.53,0,0,0,0,0.15628356605800214,0.362043795620438
14.0,3676.0,1176.0,3.9464,171900.0,140.3,0,0,0,0,0.19586507072905332,0.5221088435374149
22.0,2398.0,349.0,7.0423,500001.0,140.54,0,0,0,0,0.16972477064220184,0.48424068767908307
13.0,3730.0,1335.0,4.1667,227100.0,140.54,0,0,0,0,0.20402144772117964,0.451685393258427
7.0,5320.0,2015.0,6.3373,279600.0,142.36,0,0,0,0,0.16071428571428573,0.38114143920595533
13.0,3651.0,1311.0,7.5402,340300.0,142.0,0,0,0,0,0.12736236647493837,0.3318077803203661
14.0,7208.0,3097.0,6.617,285200.0,142.0,0,0,0,0,0.14039955604883464,0.32741362608976426
12.0,5080.0,1958.0,5.3905,299600.0,141.4,0,0,0,0,0.16023622047244093,0.36567926455566907
9.0,5685.0,3773.0,3.0426,129900.0,148.1,1,0,0,0,0.2536499560246262,0.33130135170951497
15.0,1497.0,827.0,4.3846,154200.0,148.0,1,0,0,0,0.16700066800267202,0.2889963724304716
11.0,1430.0,921.0,4.2357,160900.0,148.0,1,0,0,0,0.2041958041958042,0.31921824104234525
16.0,2546.0,1683.0,4.7426,160600.0,148.68,1,0,0,0,0.16849960722702279,0.24242424242424243
17.0,1893.0,936.0,5.1842,157700.0,147.92,1,0,0,0,0.15689381933438987,0.30662393162393164
24.0,2155.0,1158.0,4.7941,147500.0,148.6,1,0,0,0,0.17587006960556845,0.31088082901554404
15.0,3154.0,1656.0,5.0461,222400.0,142.16,1,0,0,0,0.15472415979708307,0.25905797101449274
17.0,5391.0,2732.0,5.1771,212800.0,148.45,1,0,0,0,0.1643479873863847,0.30380673499267935
4.0,5465.0,2844.0,4.4477,174800.0,147.1,1,0,0,0,0.17822506861848125,0.3340365682137834
12.0,2465.0,1226.0,5.4819,183800.0,144.36,1,0,0,0,0.16713995943204868,0.34910277324632955
11.0,6341.0,2697.0,4.8554,206700.0,146.48,1,0,0,0,0.16243494716921622,0.3622543566926214
15.0,2994.0,1231.0,3.2024,180400.0,147.92,1,0,0,0,0.1743486973947896,0.40861088545897645
19.0,2629.0,1444.0,3.5462,156800.0,148.0,1,0,0,0,0.18790414606314187,0.34833795013850416
